ClusterID,Cluster_代表证候,id,Name,Typical_performance,Definition
10,胃阴虚证,579,胃寒气逆证,呕吐清水或呕食不化、嗳气呃逆、面青肢冷、口鼻气冷、脘腹痞满、不思饮食、口淡不渴、舌淡润、脉沉缓,指胃寒盛、气机逆乱上冲而致，以呕吐、呃逆、嗳气、胃脘冷痛、喜温喜热饮等为常见症的证候。常见于呃逆等疾病中。
10,胃阴虚证,588,阳虚饮停证,胃中水声漉漉、脘疲腹胀、按之痛减、或泛吐清水、胸胁胀满疼痛、咳唾引痛、喘息气短、呕吐涎沫、头晕目眩、腹大如鼓、腹壁青筋暴露、形体消瘦、面色黧黑、舌淡、脉沉弦,是指阳气亏损，饮邪停聚，以畏冷肢凉，或咳嗽吐稀白痰，或眩晕，胸闷心悸，或脱痞，呕吐清水，或胁肋饱胀，舌淡胖，苔白滑，脉弦滑或弦紧等为常见症的证候。本证属内伤杂证。外感六淫、饮食内伤都可造成本证。常见于痰饮、悬饮、支饮、鼓胀等疾病中。
10,胃阴虚证,627,瘀阻胃络证,胃脘痞满不适、或痛如刀割、痛有定处、痛事拒按、或疼痛日久不愈、或见呕血、黑便、胃脘痞满不适、上腹有积块、呕吐物为未经消化之宿食、朝食暮吐、暮食朝吐、舌质紫黯、或有瘀点、瘀斑、脉涩,是指瘀血阻滞胃络，以胃脘部刺痛、拒按，或胃脘部触及包块，或呕血色暗成块，舌有斑点，脉弦涩等为常见症的证候。常见于呕血、胃溃、胰胀、胃痞、胃反等疾病中。西医学中的消化性溃疡、慢性胃炎、幽门梗阻、上消化出血等疾病中可见本证。
10,胃阴虚证,636,湿证,头胀而痛、首如裹、胸闷呕恶、脘腹胀满、口不作渴、四肢懈怠、身重不舒、或关节酸痛重着、屈伸不利、纳呆、便溏、苔膩、脉濡,是指由于感受湿邪，或脾之运化输布功能障碍，从而引起水湿停滞于体内的证候。有外湿、内湿之分。常见于感冒、泄泻、痢疾、胁痛、黄疸、头痛、水肿、淋证、癃闭、腰痛、痹病等疾病中。
10,胃阴虚证,672,肝气犯胃证,胃脘、胁肋胀痛或窜痛、胃脘痞满、呃逆、嗳气、吞酸嘈杂、饮食减少、情绪抑郁、善太息、或烦躁易怒、舌淡红、苔薄白或薄黄、脉弦,是指肝气郁滞，横逆犯胃，胃失和降，以胃院、胁肋胀满疼痛，暖气、呢逆、吞酸，情绪抑郁，不欲食，苔薄黄，脉弦等为常见症的证候。常见于胃脘痛、呕吐、呃逆等疾病中。西医学的急慢性胃炎、急慢性肝炎、胃及十二指肠球部溃疡、胃神经官能症、幽门痉挛或梗阻、胆囊炎、胃癌等疾病中可见本证。
10,胃阴虚证,685,瘀血阻膈证,胸膈或上脘部固定刺痛、或进食梗塞、舌紫或有斑点、脉弦涩等,是指瘀血阻于胸膈，以胸膈或上脘部固定刺痛，或进食梗塞，舌紫或有斑点，脉弦涩等为常见症的证候。常见于食管癌、膈疝、噎膈等疾病中。
10,胃阴虚证,688,虫积肠道证,胃脘嘈杂、时作腹痛、或嗜食异物、大便排虫、或突发腹痛、按之有条索状物、甚至剧痛、呕吐蛔虫、面黄体瘦、睡中齘齿、鼻痒、或面部出现白色斑、唇内有粟粒样白点、白睛见蓝斑,是指蛔虫等寄生肠道，耗吸营养，阻滞气机，以腹部阵痛，痛时有块，贪食而瘦，或大便排虫，或鼻痒、睡中齘齿，或唇内有粟粒样小白点等为常见症的证候。常见于蛔虫病等疾病中。
10,胃阴虚证,693,小结胸证,心下硬满、上不及胸、下不达腹、按之则痛、不按不痛、脉象浮滑、舌苔淡黄等,又名小陷胸汤证。指痰热互结，停在心下而成。又因病位正当心下，部位较为局限，故名曰。其主要临床表现为心下硬满，上不及胸，下不达腹，按之则痛，不按不痛，脉象浮滑，舌苔淡黄等症。常见于太阳病过程中。西医学的急慢性胃炎、胆道系统疾患、慢性肝炎、结核性胸膜炎、支气管炎等疾病中可见本证。
10,胃阴虚证,718,大结胸证,心下疼痛、按之石硬、甚者从心下至少腹硬满而痛、手不可近、或见短气躁烦、心中懊恼、脉沉紧、舌苔淡黄或燥黄,多因热邪与有形水饮相结而成，其邪结聚的部位较为广泛，故称为，亦称热实结胸证。临床表现为心下疼痛，按之石硬，甚者从心下至少腹硬满而痛，手不可近，或见短气躁烦，心中懊恼，脉沉紧，舌苔淡黄或燥黄。常见于太阳病变证中。西医学中的肠梗阻、胸膜炎、胃穿孔、急性胰腺炎等疾病中可见本证。
10,胃阴虚证,807,胃火上逆证,呕吐、嗳气、呃逆、胃脘灼痛、口渴、舌红苔黄、脉数,是指因火热之邪或辛辣之品等刺激，使胃失和降而上逆，以呕吐或呃逆、嗳气，胃脘灼痛，口渴，舌红苔黄，脉数等为常见症的证候。常见于呃逆疾病中。
10,胃阴虚证,820,胃热气滞证,胃脘痞满、胀痛或灼痛、拒按、嗳气、口臭、大便干结、舌红苔黄、脉数等,是指胃热炽盛，气机阻滞所致，以胃脘痞满，胀痛或灼痛，拒按，嗳气，口臭，大便干结，舌红苔黄，脉数等为常见症的证候。常见于痞满等疾病中。
10,胃阴虚证,827,胃燥津伤证,胃脘嘈杂、痞闷不舒、饥不欲食、口渴、便结、舌干少津等,是指津液耗伤，胃失濡润所致，以胃脘嘈杂，痞闷不舒，饥不欲食，口渴，便结，舌干少津等为常见症的证候。常见于膈疝、消渴等疾病中。西医学中的糖尿病、食管裂孔疝可见本证。
10,胃阴虚证,837,胃虚气逆痞证,心下(胃脘部)痞硬满闷、肠鸣、泄泻日数十次、泻下稀溏甚严水样、带有不完全消化的食物、但不甚臭秽、并伴干呕、心烦不安、口微渴、唯渴不多饮、不欲食、肢倦乏力、舌淡、苔薄白稍干、脉细弱稍数、关稍沉,是指太阳表证误下，损伤睥胃，升降失常，以致痞利俱甚的太阳变严。临床症状为心下(胃脘部)痞硬满闷，肠鸣，泄泻日数十次，泻下稀溏甚严水样，带有不完全消化的食物，但不甚臭秽，并伴干呕，心烦不安，口微渴，唯渴不多饮，不欲食，肢倦乏力，舌淡，苔薄白稍干，脉细弱稍数，关稍沉。常见于伤寒太阳病、泄泻、痢疾等疾病中。
10,胃阴虚证,840,痰浊中阻证,口腻纳呆、恶心欲呕、脘腹痞胀、胃肠水声漉漉、大便清稀、舌淡胖、苔白腻、脉濡缓,是指嗜酒无度，过食肥甘，损伤脾胃，以致健运失司，水湿内停，积聚生痰，痰阻中焦所表现出来的口腻纳呆，恶心欲呕，脘腹痞胀，胃肠水声流流，大便清稀，舌淡胖，苔白腻，脉濡缓一类病证。本病证见于眩晕病。
10,胃阴虚证,853,胃火炽盛证,胃烷灼痛、拒按、渴喜冷饮、消谷善饥、或见口臭、或牙服肿痛溃烂、齿衄、大便秘结、小便短黄、舌红苔黄、脉滑数,是指火热壅滞于胃，胃失和降，以胃脘灼痛，或消谷善饥等为主要表现的实热证候。又名胃热证、胃火证。常见于胃脘痛、消渴、牙龈肿痛、呕吐等疾病中。
10,胃阴虚证,865,上热下寒证,胸中烦热、频欲呕吐、腹痛喜暖、大便稀薄等,指上部表现为热，下部表现为寒的病症。多因阳盛于上、阴盛于下所致。症见胸中烦热，频欲呕吐，腹痛喜暖，大便稀薄等。常见于消渴等疾病中。
10,胃阴虚证,878,胃气阴两虚证,胃脘痞闷、嘈杂、隐痛、喜按、饥不欲食、干呕、口渴、便干结、呃逆,是指胃气亏虚、胃阴不足而致，以胃脘痞闷、嘈杂、隐痛、喜按、饥不欲食、干呕、口渴、便干结、呃逆为主要表现的证候。
10,胃阴虚证,882,气血瘀滞证,胸胁院腹胀闷窜痛、偶有刺痛、或有痞块、时散时聚、舌紫或有斑点、脉弦涩,是指气血运行不畅，瘀滞所致，以胸胁院腹胀闷窜痛，偶有刺痛，或有痞块、时散时聚，舌紫或有斑点，脉弦涩为主症的的一类病证。常见于白疕、白驳风、尿石症等疾病中。
10,胃阴虚证,892,胃寒证,胃脘冷痛、轻则绵绵不已、重则痛势暴急、阵阵发作、得温痛减、遇寒加剧、口淡不渴、畏寒肢冷喜温、或伴见胃肠水声漉漉、口泛清水、或伴见神疲乏力、食后痛减、舌谈苔白滑、脉迟或弦紧,是指胃阳不足，寒邪犯胃，寒凝气滞、胃失和降所致，以胃脘冷痛，呕吐清水为常见症的证候。常见于胃脘痛、呕吐、泄泻等疾病中。西医学中的急、慢性胃炎和胃及十二指肠溃疡病以及胃神经官能症可见本证。
10,胃阴虚证,907,肝胃不和证,胃脘、胁肋胀痛或窜痛、胃脘痞满、呃逆、嗳气、吞酸嘈杂、饮食减少、情绪抑郁、善太息、或烦躁易怒、舌淡红、苔薄白或薄黄、脉弦,是指肝气郁滞，横逆犯胃，胃失和降，以胃院、胁肋胀满疼痛，暖气、呢逆、吞酸，情绪抑郁，不欲食，苔薄黄，脉弦等为常见症的证候。常见于胃脘痛、呕吐、呃逆等疾病中。西医学的急慢性胃炎、急慢性肝炎、胃及十二指肠球部溃疡、胃神经官能症、幽门痉挛或梗阻、胆囊炎、胃癌等疾病中可见本证。
10,胃阴虚证,945,寒滞胃肠证,胃脘、腹部冷痛、痛势暴急、遇寒加剧、得温则减、恶心呕吐、吐后痛减、口淡不渴、或口泛清水、腹泻清稀、或腹胀便秘、面白或青、恶寒肢冷、舌苔白润、脉弦紧或沉紧,是指寒邪侵袭胃肠，阻滞气机，以胃脘、腹部冷痛，痛势急剧、喜温，呕吐，腹泻清稀，恶寒肢冷，苔白，脉弦紧等为常见症的证候。常见于气腹痛、肠痹、腹痛等疾病中。
10,胃阴虚证,952,食滞痰阻证,胸脘痞闷、胀痛、咳嗽吐痰、食少腹胀、呕吐痰涎宿食、苔腐腻、脉弦滑,是饮食停滞，痰湿壅阻而出现的证候，临床表现为胸脘痞闷、胀痛，咳嗽吐痰，食少腹胀，呕吐痰涎宿食，苔腐腻，脉弦滑等。常见于积聚等疾病中。
10,胃阴虚证,954,瘀滞胃肠证,胃脘、腹部刺痛、拒按、或触及包块、或呕血、便血色暗成块、舌有瘀点、脉弦涩,是指因瘀血阻滞胃肠，以胃脘、腹部刺痛、拒按，或触及包块，或呕血、便血色暗成块，舌有瘀点，脉弦涩等为常见症的证候。常见于胃石、肠痹、便血、腹痛等疾病中。
10,胃阴虚证,982,厥阴病证,消渴、气上撞心、心中疼热、饥而不欲食、食则吐蛔,是伤寒病发展传变的较后阶段，阴阳对峙，寒热交错，厥热胜复，以消渴，气上撞心，心中疼热，饥而不欲食，食则吐蛔等为常见症的证候。其发病可因阳经病误治或阴经病不愈发展而来，亦可由本经自病。不但可见于外感病，同样可见于杂病中。
10,胃阴虚证,1020,肝胃气滞证,胁肋、胃院胀痛或窜痛、嗳气呃逆、吞酸吐苦、脉弦,是指肝胃气机阻滞，以胁肋、胃院胀痛或窜痛，嗳气呃逆，吞酸吐苦，脉弦等为常见症的证候。常见于胃痛。
10,胃阴虚证,1024,痰气阻膈证,胸膈满闷、进食梗塞、呃逆、呕吐痰涎、嗳气觉舒、苔腻或滑滑、脉弦等,是指痰浊阻于胸膈，气机郁滞，以胸膈满闷，进食梗塞，呃逆，呕吐痰涎，嗳气觉舒，苔腻或滑滑，脉弦等为常见症的证候。常见于食管癌、食管痹、噎嗝、呃逆等疾病中。
11,寒痰阻肺证,20,痰浊证,咳嗽气喘、咯痰量多、呕恶眩晕、或局部有圆滑肿块、苔腻脉弦滑,是指因脾失健运，聚湿成痰，痰气阻滞而出现的证候，临床表现为咳嗽气喘，咯痰量多，呕恶眩晕，或局部有圆滑肿块，苔腻脉弦滑。常见于头痛等疾病中。
11,寒痰阻肺证,28,热痰证,痰稠色黄、或白痰胶结难咯、咳嗽喘促、喉中痰鸣、心中烦热、胸中闷痛、口干咽燥、小便短赤、大便燥结、舌质红、苔黄腻、脉滑数为主要临床表现,是指痰浊与邪热互结，以咯吐黄痰，发热口渴，舌红苔黄腻，脉滑数等为常见症的证候。常见于咳嗽、哮病、喘病、不寐、狂病、结胸等疾病中。
11,寒痰阻肺证,33,寒痰证,痰白清稀、咳嗽喘促、形寒肢冷、胸部满闷、口淡不渴、大便溏泄、舌脉：舌质淡、苔白润、脉沉滑,是指寒邪与痰浊凝滞，以咯吐白痰，胸闷脘痞，气喘哮鸣，恶寒肢冷，苔白腻，脉弦滑或弦紧等为常见症的证候。本证多见于阳虚之人。常见于哮病、咳嗽、呕吐等疾病中。
11,寒痰阻肺证,86,水气凌心证,心悸、眩晕、恶心呕吐、畏寒肢冷、肢体浮肿、气喘不能平卧、咳吐稀白痰、小便不利、胸脘痞满、渴而不欲饮、舌苔白腻、脉弱或细滑,是指心与肾的阳气亏虚，水液泛滥，以畏冷肢凉，肢体浮肿，下肢尤甚，心悸，气喘不能平卧，咳嗽吐稀白痰，舌淡胖，苔白滑，脉弱等为常见症的证候。常见于心悸、眩晕、咳喘等疾病中。西医学中的风心病、肺心病、心力衰竭、慢性肾炎、特发性水肿、醛固酮增多症、甲状腺机能低下以及水肿病中可见本证。
11,寒痰阻肺证,92,肺气虚证,咳嗽无力、气短而喘、动则尤甚、咳痰清稀、声低懒言、或有自汗、畏寒、易于感冒、神疲体倦、面色淡白、舌淡苔白、脉弱,是指肺气虚弱，以咳嗽无力，气短而喘，动则尤甚，吐痰清稀，声低，或有自汗，畏风，舌淡，脉弱等为常见症的证候。多见于咳嗽、哮喘、自汗，虚劳等疾病中。西医学中复发性感冒、慢性支气管炎、支气管哮喘、或合并慢性阻塞性肺气肿、慢性肺源性心脏病等可见本证。
11,寒痰阻肺证,117,寒实证,畏寒喜暖、面色苍白、四肢欠温、腹痛拒按、肠鸣腹泻、或痰鸣喘嗽、口淡多涎、小便清长、舌苔白润、脉迟或紧,是指寒邪侵袭机体，阳气被遏，以恶寒甚、无汗、头身或胸腹疼痛、苔白、脉弦紧等为主要表现的实寒证候。常见于胃痛、腹痛等疾病中。
11,寒痰阻肺证,150,脾肺两虚证,以咳嗽声低、气短而喘、吐痰清稀、食少、腹胀、便溏、舌淡苔白滑、脉弱等为常见症,指脾肺两脏气虚，以咳嗽声低，气短而喘，吐痰清稀，食少，腹胀，便溏，舌淡苔白滑，脉弱等为常见症的证候。常见于盗汗、哮病等疾病中。
11,寒痰阻肺证,157,阳虚寒痰证,咳嗽气喘、咳痰色白而清稀、遇冷则甚、喉间痰鸣、胸膈满闷、畏寒肢冷、舌苔白滑、脉沉迟等,是指多因感受寒邪，或机体阳虚阴盛津液凝滞不化所致的病证。常见于哮病、胸痛、喘证等疾病中。
11,寒痰阻肺证,305,痰浊壅肺证,胸闷、咳嗽气喘、吐白痰量多、苔白滑腻、脉弦滑,是指痰浊潴留，壅阻肺气，致肺失宣降所表现的证候，临床表现为胸闷，咳嗽气喘，吐白痰量多，苔白滑腻，脉弦滑。常见于肺胀等疾病中。
11,寒痰阻肺证,346,湿痰证,咳喘痰多、色白、胸部痞闷、食欲不振、恶心呕吐、腹胀便溏、眩晕心悸、肢重嗜卧、舌体胖大、苔滑腻、脉滑或缓为主要临床表现,是指痰湿内阻，以咯吐多量粘稠痰，痰滑易咯，肢体困重，胸脱痞闷，食少口腻，苔白腻，脉濡缓或滑等为常见症的证候。每易出现于肥胖之人。在夏末湿盛的季节，患者往往症状加重。湿痰为阴邪，故夜间痰量增多。常见于咳嗽、喘病、呕吐，亦可见于昏迷疾病中。
11,寒痰阻肺证,372,寒痰阻肺证,咳嗽、痰多、色白、质稠或清稀、易咯、胸闷、气喘、或喉间有哮鸣声、恶寒、肢冷、舌质淡、苔白膩或白滑、脉弦或滑,是指寒痰停聚于肺，以恶寒畏冷，咳嗽气喘，胸闷，吐白痰量多，苔白滑，脉弦紧等为常见症的证候。常见于哮病、胸痛、喘病、感冒、咳嗽等疾病中。西医学急性支气管炎、慢性支气管炎、慢性阻塞性肺气肿、慢性肺源性心脏病、冠状动脉粥样硬化性心脏病中可见本证。
11,寒痰阻肺证,376,痰湿阻滞证,吐多量粘稠痰、痰滑易咯、肢体困重、胸脱痞闷、食少口腻、苔白腻、脉濡缓或滑,是指痰湿阻滞，以咯吐多量粘稠痰，痰滑易咯，肢体困重，胸脱痞闷，食少口腻，苔白腻，脉濡缓或滑等为常见症的证候。本病证见于眩晕、不孕、闭经等疾病中。
11,寒痰阻肺证,379,阳虚痰凝证,形寒肢冷、眩晕、嗜睡、体胖身重、胸闷痰多、痰液白而清冷、或瘿瘤、瘰疬痰核不散、关节漫肿、僵硬、不热、苔白膩、脉滑或沉细无力,是指阳气亏损，痰浊凝滞，以形寒肢冷，眩晕嗜睡，胸闷痰多，体胖身重，或瘿瘤、瘰疬、乳核不散，关节漫肿、僵硬、不热，苔腻脉滑等为常见症的证候。常见于肺痿、肺胀、哮证、眩晕、多寐、噎膈、积聚、瘿病、瘰疬、不孕症、流痰、子痰、阴疮、乳癖等疾病当中。
11,寒痰阻肺证,381,肺虚寒证,咳嗽气喘、畏冷肢凉、吐稀白痰、胸闷、苔白滑、脉弱,是指阳气亏虚，肺失温煦，以咳嗽气喘，畏冷肢凉，吐稀白痰，胸闷，苔白滑，脉弱等为常见症的证候。常见于肺痿等疾病中。
11,寒痰阻肺证,434,痰浊阻肺证,咳嗽、痰多、色白、质稠或清稀、易咯、胸闷、气喘、或喉间有哮鸣声、恶寒、肢冷、舌质淡、苔白腻或白滑、脉弦或滑,是指痰湿蕴结，肺气阻滞，以胸闷，咳嗽气喘，吐白痰量多，苔白滑腻，脉弦滑等为常见症的证候。常见于咳嗽、哮病、喘病等疾病中。西医学上呼吸道感染、慢性支气管炎、支气管哮喘、肺气肿、肺源性心脏病、心源性哮喘等可见本证。
11,寒痰阻肺证,446,痰虫互结证,胸闷咯痰、或头痛固定、或突然昏仆、口吐痰涎、或肢体触及包块、苔腻脉滑,是指痰浊与虫体搏结，蕴聚体内，以胸闷咯痰，或头痛固定，或突然昏仆、口吐痰涎，或肢体触及包块，苔腻脉滑等为常见症的证候。常见于痰核、痫病等疾病中。
11,寒痰阻肺证,485,寒饮伏肺证,咳嗽频而剧烈、气急、痰粘白而量多、苔白滑、脉浮紧为主证、或有稀痰而不易咳出、严重的则喘咳胸闷、不能平卧、或兼发热恶寒、脉紧等,是指素有咳嗽，内有伏饮，复感寒邪，引动水饮上逆而致肺气宣降失常所表现的证候。本证见于支饮。西医学中的支气管哮喘，慢性喘息性支气管炎，肺气肿等疾病中可见本证。
11,寒痰阻肺证,563,寒饮停肺证,咳嗽气喘、痰涎多而稀白、面色苍白或晦暗、形寒肢冷、甚则胸满息促、不能平卧、头晕目眩、面目浮肿、苔白腻、脉濡缓或滑,是指寒饮停聚于肺，肺失肃降，以咳嗽气喘，或哮鸣有声，胸部紧闷，不能平卧，吐稀白痰涎，苔白滑，脉弦等为常见症的证候。常见于饮证、水肿、癃闭、喘证等疾病中。
11,寒痰阻肺证,576,痰气互结证,咽喉如有梅核阻塞、胸膈痞闷或窜痛、情志抑郁、急躁易怒、咳嗽痰稠、善太息、或妇女月经不调、舌苔腻、脉弦滑,是指痰气相互阻结，以情志抑郁，失眠多梦，或觉喉中有物梗阻，胸胁满闷，痰多，苔白腻，脉弦滑等为常见症的证候。常见于胸痹、梅核气、噎膈、癫病、瘿瘤、瘰疬等疾病中。
11,寒痰阻肺证,618,痰证,咳嗽痰多、痰质黏稠、胸脘痞闷、恶心纳呆、呕吐痰涎、头晕目眩、形体肥胖、或神昏而喉间痰鸣、或神志错乱而为癫、狂、痴、痫、或肢体麻木、半身不遂、或某些部位出现圆滑柔韧的包块等、舌苔腻、脉滑,是指痰浊内阻，以咳嗽气喘，咯痰量多，呕恶眩晕，或局部有圆滑肿块，苔腻脉弦滑等为常见症的证候。常见于咳嗽、哮病、喘病、胸痹、厥证、郁证、癫狂、痫病、呕吐、积聚、头痛、眩晕、中风、瘿病等病证中。
11,寒痰阻肺证,635,肺阳虚证,面色晦暗或㿠白、咳喘无力、痰白清稀量多如泡沫状、胸闷气短、神疲乏力、畏寒肢冷、或面浮肢肿、舌淡暗胖嫩苔白滑、脉虚或迟而无力,是指阳气亏虚，肺失温煦，以咳嗽气喘，畏冷肢凉，吐稀白痰，胸闷，苔白滑，脉弱等为常见症的证候。常见于哮喘、肺痿等疾病中。西医学中慢性支气管炎、支气管哮喘、肺纤维化、肺不张、肺硬变、矽肺，或合并慢性肺气肿、肺源性心脏病等可见本证。
11,寒痰阻肺证,657,燥痰结肺证,咳嗽、痰粘成块、难以咯出、胸痛胸闷、苔腻、脉弦等,是指燥痰凝结，停聚于肺。以咳嗽，痰粘成块，难以咯出，胸痛胸闷，苔腻，脉弦等为常见症的证候。常见于尘肺等疾病中。
11,寒痰阻肺证,661,痰浊阻滞证,咳嗽气喘、咯痰量多、呕恶眩晕、或局部有圆滑肿块、苔腻脉弦滑,是指痰浊内阻，以咳嗽气喘，咯痰量多，呕恶眩晕，或局部有圆滑肿块，苔腻脉弦滑等为常见症的证候。常见于痉病、缺乳、心悸、反胃、痛风等疾病中。
11,寒痰阻肺证,787,痰湿蕴肺证,咳声重浊、痰多、色白易于咳出、胸闷喘鸣、甚则不能平卧、舌苔白腻、脉象濡滑,是指脾失健运，水谷不能化为精微上输以养肺，反而聚为痰浊，上贮于肺，肺气壅塞，上逆蕴阻所表现出来的咳嗽，咳声重浊，痰多，舌苔白腻，脉象濡滑的一类病证。本证见于咳嗽、小儿咳嗽等疾病中。
11,寒痰阻肺证,798,小儿肺热炽盛证,咳嗽、喘满、甚至不能平卧、痰黄黏稠、面赤、咽干、口渴、便干或溏、脉浮数、舌质稍红、舌苔黄白相兼,是指多因外感风寒或风温之邪，由皮毛或口鼻入肺化热，或里热素盛，灼伤肺金，而以咳嗽、哮喘为主要表现的证候。常见于咳嗽，哮喘，肺痈等疾病中。西医学小儿支气管炎和肺炎出现本证时可参考治疗。
11,寒痰阻肺证,810,痰湿证,咳嗽痰多、色白质稀、胸部痞闷、身困神倦、四肢乏力、口不渴或呕恶纳呆、腹胀便溏、眩晕心悸、肢重嗜卧、舌淡胖、苔滑腻、脉滑或缓弦滑、咳嗽痰白、易咯出或气喘、或恶心呕吐、或见头晕目眩、手足软弱无力、走行不灵或握物不牢、或见神识模糊或昏迷,是指因脾虚失运，津液输布失常，水湿内停所致湿浊内停，日久成痰，痰浊阻肺，出现以咳嗽痰多，色白，胸部痞闷为主症的证候。多见于肥胖之人，是本虚标实，气虚阳虚为本，多痰多湿为标。湿痰证可见于西医学的慢性气管炎，肺心病，慢性胃炎，耳性眩晕等。
11,寒痰阻肺证,822,痰浊内蕴证,胸闷、咳嗽气喘、吐白痰量多、苔白滑腻、脉弦滑,是指痰浊潴留，壅阻肺气，致肺失宣降所表现的证候，临床表现为胸闷，咳嗽气喘，吐白痰量多，苔白滑腻，脉弦滑。常见于肺胀等疾病中。
11,寒痰阻肺证,912,风痰入络证,肢体麻木不仁、甚或瘫痪不遂、或肌肤麻木痰痒、眩晕、口角流涎、苔腻,是指肝风挟痰阻闭经络，以肢体麻木不仁，甚或瘫痪不遂，或肌肤麻木痰痒，眩晕，口角流涎，苔腻等为常见症的证候。
11,寒痰阻肺证,955,肺肾阳虚证,咳嗽气喘、咯痰色白清稀、量多、或呈泡沫状、畏寒肢冷、喘促甚则难以平卧、动则气急更剧、神疲乏力、头晕、大便溏薄、浮肿、舌体胖、苔白腻、脉细缓,是指肾阳虚衰，水液泛溢，上射于肺，以畏冷肢凉，咳嗽气喘，吐多量清稀痰，下肢水肿，尿少，舌淡胖，苔白滑，脉弱等为常见症的证候。常见于水肿、饮证、癃闭、喘证等疾病中。
11,寒痰阻肺证,1001,心肺气虚证,胸闷、咳嗽、气短而喘、心悸、动则尤甚、吐痰清稀、神疲乏力、声低懒言、自汗、面色淡白、舌淡苔白、或唇舌淡紫、脉弱或结或代,是指心肺两脏气虚，以心悸咳嗽，气短而喘，胸闷，神疲乏力，舌淡脉弱等为常见症的证候。本证多见于老年人，尤其是久病咳喘者。常见于咳喘、虚劳、汗证、厥证等疾病中。西医学的慢性支气管炎、阻塞性肺气肿、肺心病、支气管哮喘、风心病等疾病中可见本证。
11,寒痰阻肺证,1007,心肺阳虚证,心悸气短、胸闷、咳嗽少气、气喘而促、动则尤甚、畏寒肢冷、自汗易感冒、面色晄白、痰饮水肿、甚则口唇青紫、胸痛、舌质淡暗、苔白、脉沉细弱、或涩或结代,指由于心肺两脏的功能衰退，导致心阳耗损，气血失于温运和肺阳不足，宣发肃降失职及卫外不固而形成的复合病证。多由禀赋不足，内伤劳倦，年老体弱，或久病咳喘所致。常见于喘证、咳嗽、胸痹等疾病中。
11,寒痰阻肺证,1011,痰浊闭阻证,胸闷重而心痛微、痰多气短、伴有倦怠乏力、纳呆便溏、舌体胖大且有齿痕、苔浊腻或白滑、脉滑,是指饮食不节，过食肥甘厚味，或嗜酒成癖，以致脾胃损伤，运化失健，聚湿生痰，痰浊盘踞，胸阳失展，气机痹阻，脉络阻滞的一类病证。常见于胸痹等疾病中。
12,肺脾气虚证,34,血瘀动血证,以出血为主、包括鼻衄、齿衄、咳血、吐血、便血、尿血等、血色紫暗、或夹有血块、局部体表有肿块、或腹中癥积、面色晦暗无华、唇甲青紫、烦热、口干、舌质紫暗或见紫斑、紫点、或舌下脉络曲张、脉细数,是指瘀血阻塞，血溢脉外，以出血色紫暗、夹块，或局部刺痛、固定，或见青紫肿块，舌紫或有斑点，脉涩等为常见症的证候。常见于鼓胀、呕血、便血、尿血、中风、崩漏等疾病中。
12,肺脾气虚证,41,气虚证,气短声低、少气懒言、精神疲惫、体倦乏力、脉虚、舌质淡嫩、或有头晕目眩、自汗、动则诸症加重,指元气不足，气的推动、固摄、防御、气化等功能减退，或脏器组织的机能减退，以气短、乏力、神疲、脉虚等为主要表现的虚弱证候。常散见于五脏虚损，喘证等疾病中。
12,肺脾气虚证,64,脾阳虚证,食少、腹胀、腹痛绵绵、喜温喜按、畏寒怕冷、四肢不温、面白少华或虚浮、口淡不渴、大便稀溏、甚至完谷不化、或肢体浮肿、小便短少、或白带清稀量多、舌质淡胖或有齿痕、舌苔白滑、脉沉迟无力,是指脾阳虚衰，失于温运，以腹胀食少，腹痛喜温、喜按，畏冷肢凉，大便稀溏，或下肢水肿，或妇女带下量多，舌淡苔白润，脉沉迟无力等为常见症的证候。常见于泄泻、痢疾、脘腹痛、痰饮、水肿、臌胀等疾病中。西医学胃及十二指肠溃疡、急慢性胃肠炎、胃下垂、慢性痢疾、慢性肾炎等病中可见本证。
12,肺脾气虚证,72,脾胃气虚证,面色白或萎黄、神疲乏力、少语懒言、纳呆腹胀、食后不易消化或食后即吐等症状、舌质淡红或胖大边有齿痕、脉虚弱,是指脾胃气虚，中焦失运，以食欲不振，院腹痞胀，食后尤甚，大便溏薄，神疲，肢体倦怠，舌淡脉弱等为常见症的证候。常见于痿证、消渴、耳鸣、血证、眩晕、头痛等疾病中。
12,肺脾气虚证,85,少阴寒化证,无热恶寒、脉微细、但欲寐、肢厥、下利等,指少阴阳气虚衰，病邪入内从阴化寒，阴寒独盛，以无热恶寒，脉微细，但欲寐，肢厥，下利等为常见症的证候。常见于水肿，多寐等疾病中。
12,肺脾气虚证,89,脾虚湿蕴证,食少、腹胀、便溏、身体困重、或有微肿、舌淡胖、苔白润或腻、脉濡缓,是指脾气虚弱，湿浊内停，以食少，腹胀，便溏，身体困重，或有微肿，舌淡胖，苔白润或腻，脉濡缓等为常见症的证候。常见于蛇串疮、婴儿湿疹、黧黑斑、湿疮等疾病中。
12,肺脾气虚证,110,虚寒证,精神不振、面色淡白、畏寒肢冷、腹痛喜按、大便溏薄、小便清长、少气乏力、舌质淡嫩、脉微或沉迟无力,是指阳气不足，阴寒内盛，不能温养脏腑而出现的证候，常见常见于水肿、泄泻、心悸、胃痛、月经后期等疾病中。
